customer_id,age,gender,location,membership_start_date,average_purchase_value,purchase_frequency_per_month,last_purchase_date,product_preference,preferred_channel,store_visit_frequency,days_since_last_visit,product_segment,,Mobile
CUST1763,31,Female,Stevenland,19-02-2025,261.33,7.7,02-03-2025,Supplements,In-Store,19,111,Health Conscious Buyer,,9.18281E+11
CUST1764,30,Female,Sarahborough,02-08-2022,426.72,7.9,10-09-2023,Training Wear,In-Store,9,76,General Buyer,,9.18281E+11
CUST1765,54,Female,Coxberg,26-02-2024,319.79,9.6,10-08-2024,Training Wear,In-Store,18,17,Casual Gym-Goer,,9.18281E+11
CUST1766,54,Other,North Richardmouth,15-10-2022,225.01,3.6,16-11-2024,Running Shoes,Online,16,110,Casual Gym-Goer,,9.18281E+11
CUST1767,60,Other,New Mariotown,22-01-2022,116.04,4.1,31-07-2022,Training Wear,Online,17,4,Casual Gym-Goer,,9.18281E+11
CUST1768,58,Other,North Sarabury,06-07-2021,434.1,5.9,19-02-2025,Gym Gear,Online,8,136,General Buyer,,9.18281E+11
CUST1769,57,Female,Mooreport,27-12-2020,368.78,0.8,31-10-2024,Gym Gear,Online,14,38,Casual Gym-Goer,,9.18281E+11
CUST1770,65,Other,Evanmouth,29-10-2021,164.13,4.5,10-11-2024,Supplements,In-Store,20,105,Health Conscious Buyer,,9.18281E+11
CUST1771,35,Female,Johnfurt,22-02-2024,97.08,6.9,30-04-2024,Gym Gear,Online,7,49,General Buyer,,9.18281E+11
CUST1772,19,Male,New Stephanie,28-01-2023,242.8,5.7,20-07-2024,Yoga Accessories,Online,20,51,General Buyer,,9.18281E+11
CUST1773,28,Female,West Michael,28-11-2020,33.99,7.9,19-05-2023,Supplements,In-Store,20,124,Health Conscious Buyer,,9.18281E+11
CUST1774,19,Male,Cassandraton,28-11-2022,170.67,3.1,30-07-2023,Running Shoes,Online,11,23,Casual Gym-Goer,,9.18281E+11
CUST1775,43,Other,West Michael,02-11-2021,133.3,5.8,18-03-2025,Training Wear,In-Store,16,148,Casual Gym-Goer,,9.18281E+11
CUST1776,51,Female,Stevenland,08-06-2023,444.59,2.5,07-07-2024,Running Shoes,Online,10,99,Casual Gym-Goer,,9.18281E+11
CUST1777,65,Other,East Courtneychester,07-04-2022,469.04,2.3,12-10-2022,Running Shoes,In-Store,6,112,Casual Gym-Goer,,9.18281E+11
CUST1778,44,Female,Shawhaven,25-01-2022,46.84,5.4,28-08-2022,Running Shoes,Online,17,174,Casual Gym-Goer,,9.18281E+11
CUST1779,33,Female,Jacquelineland,16-05-2022,194.24,7.2,21-06-2024,Supplements,In-Store,20,155,Health Conscious Buyer,,9.18281E+11
CUST1780,20,Other,Stewartland,31-07-2020,403.49,0.7,26-08-2023,Gym Gear,Online,17,163,Casual Gym-Goer,,9.18281E+11
CUST1781,62,Female,Davidstad,26-01-2025,78.59,8.7,07-04-2025,Yoga Accessories,Online,0,100,General Buyer,,9.18281E+11
CUST1782,34,Female,Herrerafurt,02-05-2024,469.43,7.6,10-03-2025,Supplements,In-Store,5,161,Fitness Enthusiast,,9.18281E+11
CUST1783,38,Other,Lake Crystalbury,18-01-2025,398.87,2.9,12-02-2025,Running Shoes,Online,15,85,Casual Gym-Goer,,9.18281E+11
CUST1784,63,Female,New Kellystad,02-02-2021,415.71,7,25-08-2021,Training Wear,In-Store,11,140,Casual Gym-Goer,,9.18281E+11
CUST1785,65,Female,Gomezchester,27-12-2022,353.7,7.7,05-09-2024,Gym Gear,Online,20,102,Casual Gym-Goer,,9.18281E+11
CUST1786,30,Other,New Stephanie,06-06-2024,170.59,1,27-12-2024,Gym Gear,In-Store,16,166,Casual Gym-Goer,,9.18281E+11
CUST1787,26,Other,Davidstad,08-11-2023,216.95,9.4,21-09-2024,Yoga Accessories,Online,4,175,General Buyer,,9.18281E+11
CUST1788,55,Female,Teresaburgh,01-04-2025,115.36,4.3,04-04-2025,Gym Gear,Online,12,146,Casual Gym-Goer,,9.18281E+11
CUST1789,32,Male,New Roberttown,04-06-2021,463.09,6.5,09-10-2022,Gym Gear,In-Store,14,179,Casual Gym-Goer,,9.18281E+11
CUST1790,28,Male,New Jeffrey,27-12-2020,316.64,6.1,25-10-2024,Gym Gear,In-Store,11,145,Casual Gym-Goer,,9.18281E+11
CUST1791,25,Male,East Josephville,27-04-2024,272.4,7.8,16-01-2025,Yoga Accessories,Online,3,52,General Buyer,,9.18281E+11
CUST1792,30,Female,Teresaburgh,04-10-2024,378.29,3.9,14-02-2025,Yoga Accessories,In-Store,19,72,General Buyer,,9.18281E+11
CUST1793,64,Other,Jasonfort,13-06-2021,220.8,4.2,07-03-2025,Gym Gear,In-Store,9,60,General Buyer,,9.18281E+11
CUST1794,57,Female,South Patrickmouth,17-01-2025,197.43,6.9,11-05-2025,Yoga Accessories,In-Store,0,82,General Buyer,,9.18281E+11
CUST1795,62,Female,Davidstad,27-11-2021,121.86,4,03-03-2025,Yoga Accessories,Online,2,15,General Buyer,,9.18281E+11
CUST1796,21,Female,East Courtneychester,15-06-2021,246.05,3.7,18-04-2023,Training Wear,In-Store,0,158,General Buyer,,9.18281E+11
CUST1797,42,Female,West Andrewside,20-08-2024,342.21,1.5,10-09-2024,Training Wear,In-Store,18,43,Casual Gym-Goer,,9.18281E+11
CUST1798,50,Female,North Jessicaland,31-05-2021,441.39,1.5,13-08-2023,Supplements,Online,4,80,Fitness Enthusiast,,9.18281E+11
CUST1799,20,Male,Stevenland,29-08-2021,438.41,8.4,14-12-2022,Supplements,Online,9,67,Fitness Enthusiast,,9.18281E+11
CUST1800,57,Female,North Sarabury,04-10-2021,170.24,8.9,12-06-2022,Supplements,Online,4,168,Health Conscious Buyer,,9.18281E+11
CUST1801,58,Female,Lisatown,07-02-2023,110.68,0.7,23-01-2024,Gym Gear,In-Store,15,180,Casual Gym-Goer,,9.18281E+11
CUST1802,47,Female,Port Keith,21-04-2023,497.7,9.3,25-04-2025,Running Shoes,Online,11,143,Marathon Trainer,,9.18281E+11
CUST1803,49,Female,Stevenland,09-10-2024,74,7.3,27-01-2025,Gym Gear,In-Store,11,72,Casual Gym-Goer,,9.18281E+11
CUST1804,29,Male,North Cynthiaview,11-01-2021,264.19,2.9,28-02-2023,Training Wear,In-Store,18,1,Casual Gym-Goer,,9.18281E+11
CUST1805,51,Other,Adamsborough,10-01-2022,219.88,1,22-09-2024,Yoga Accessories,In-Store,10,174,General Buyer,,9.18281E+11
CUST1806,61,Male,West Andrewside,16-01-2025,199.31,9.3,10-03-2025,Running Shoes,Online,4,117,Casual Gym-Goer,,9.18281E+11
CUST1807,63,Other,East Jamesside,03-06-2021,237.95,9.6,29-01-2024,Training Wear,In-Store,10,167,General Buyer,,9.18281E+11
CUST1808,57,Female,West Natashaport,07-12-2022,474.76,10,14-03-2025,Training Wear,In-Store,6,164,General Buyer,,9.18281E+11
CUST1809,36,Female,Lake Roberto,25-02-2021,377.02,5.6,16-04-2023,Training Wear,Online,2,45,General Buyer,,9.18281E+11
CUST1810,33,Female,Herrerafurt,16-10-2021,29.85,2.2,22-04-2024,Yoga Accessories,Online,9,167,General Buyer,,9.18281E+11
CUST1811,27,Male,East Nathaniel,02-09-2021,255.61,4.4,25-05-2022,Supplements,In-Store,11,94,Health Conscious Buyer,,9.18281E+11
CUST1812,50,Male,Taylorburgh,25-03-2023,233.81,4,27-05-2023,Supplements,Online,2,94,Health Conscious Buyer,,9.18281E+11
CUST1813,57,Male,New David,07-08-2020,322.73,1.1,16-04-2021,Training Wear,Online,14,165,Casual Gym-Goer,,9.18281E+11
CUST1814,61,Other,New Jessica,29-09-2020,466.72,5.4,30-12-2022,Training Wear,In-Store,9,20,General Buyer,,9.18281E+11
CUST1815,48,Female,New Jessica,24-02-2022,492.41,6.9,31-07-2024,Supplements,In-Store,16,145,Fitness Enthusiast,,9.18281E+11
CUST1816,21,Other,North Noahstad,26-11-2023,460.3,5.2,20-03-2025,Training Wear,Online,13,169,Casual Gym-Goer,,9.18281E+11
CUST1817,64,Other,Tashatown,13-08-2020,190.62,5.9,07-11-2024,Training Wear,In-Store,3,118,General Buyer,,9.18281E+11
CUST1818,29,Male,West Andrewside,31-12-2024,41.72,4.3,25-02-2025,Supplements,Online,18,171,Health Conscious Buyer,,9.18281E+11
CUST1819,46,Other,Lake Nicoleview,05-12-2022,183.84,9.2,24-12-2024,Gym Gear,In-Store,5,154,General Buyer,,9.18281E+11
CUST1820,34,Other,Lake Chad,10-06-2022,228.22,0.4,09-05-2025,Yoga Accessories,In-Store,0,122,General Buyer,,9.18281E+11
CUST1821,47,Other,New Jeffrey,24-10-2023,437.01,9.7,11-06-2024,Training Wear,Online,9,157,General Buyer,,9.18281E+11
CUST1822,41,Other,North Amandahaven,20-03-2024,482.31,6.8,15-05-2024,Supplements,In-Store,4,48,Fitness Enthusiast,,9.18281E+11
CUST1823,25,Male,Bassport,13-11-2020,485.85,8.6,19-03-2022,Gym Gear,Online,20,61,Casual Gym-Goer,,9.18281E+11
CUST1824,45,Other,Port Richard,05-02-2024,111.64,3.1,23-12-2024,Yoga Accessories,In-Store,15,29,General Buyer,,9.18281E+11
CUST1825,28,Male,Williamview,23-06-2024,357.25,9.6,20-12-2024,Yoga Accessories,In-Store,14,51,General Buyer,,9.18281E+11
CUST1826,36,Other,West Andrewside,03-02-2022,44.44,0.3,16-07-2023,Yoga Accessories,Online,15,152,General Buyer,,9.18281E+11
CUST1827,64,Other,Port Colleenhaven,31-07-2021,37.77,4.1,28-11-2022,Training Wear,Online,7,135,General Buyer,,9.18281E+11
CUST1828,19,Female,North Beth,28-01-2023,171.61,0.8,17-07-2024,Yoga Accessories,Online,3,165,General Buyer,,9.18281E+11
CUST1829,40,Female,Bassport,01-10-2023,229.39,1.8,10-01-2024,Gym Gear,Online,11,129,Casual Gym-Goer,,9.18281E+11
CUST1830,32,Other,Davidstad,06-07-2023,182.79,6.1,08-08-2024,Yoga Accessories,In-Store,9,99,General Buyer,,9.18281E+11
CUST1831,44,Other,Lake Debbie,18-02-2025,372.6,8,28-02-2025,Gym Gear,In-Store,9,22,General Buyer,,9.18281E+11
CUST1832,60,Female,Ramirezstad,27-01-2023,103.18,1.7,06-02-2024,Yoga Accessories,In-Store,13,126,General Buyer,,9.18281E+11
CUST1833,37,Male,West Donald,29-04-2024,287.28,10,15-06-2024,Supplements,Online,11,44,Health Conscious Buyer,,9.18281E+11
CUST1834,50,Male,Ericmouth,20-08-2022,182.11,1.3,18-07-2024,Gym Gear,In-Store,17,66,Casual Gym-Goer,,9.18281E+11
CUST1835,39,Female,Hoffmanville,20-06-2022,42.4,8.8,24-01-2023,Supplements,In-Store,16,26,Health Conscious Buyer,,9.18281E+11
CUST1836,63,Male,Sanchezfort,07-03-2021,403.51,9.6,24-05-2021,Running Shoes,In-Store,19,26,Casual Gym-Goer,,9.18281E+11
CUST1837,53,Male,Mortonside,29-10-2022,70.6,6.4,16-06-2024,Gym Gear,Online,5,113,General Buyer,,9.18281E+11
CUST1838,50,Female,Lake Matthew,01-12-2023,437.84,1.7,10-06-2024,Supplements,Online,4,51,Fitness Enthusiast,,9.18281E+11
CUST1839,46,Female,Hoffmanville,19-09-2021,389.14,2.6,05-03-2025,Yoga Accessories,Online,9,21,General Buyer,,9.18281E+11
CUST1840,35,Female,East Josephville,22-02-2023,382.33,3.7,21-06-2024,Gym Gear,In-Store,16,58,Casual Gym-Goer,,9.18281E+11
CUST1841,26,Female,Lake Crystalbury,21-12-2021,460.65,9,20-03-2025,Training Wear,Online,0,2,General Buyer,,9.18281E+11
CUST1842,63,Other,Ericmouth,18-09-2021,60.69,3.3,01-11-2023,Gym Gear,Online,1,9,General Buyer,,9.18281E+11
CUST1843,60,Other,New Jessica,26-09-2024,453.21,0.8,26-03-2025,Training Wear,Online,13,174,Casual Gym-Goer,,9.18281E+11
CUST1844,62,Other,East Nathaniel,07-08-2024,366.34,3.3,04-12-2024,Supplements,In-Store,8,156,Fitness Enthusiast,,9.18281E+11
CUST1845,27,Other,New Jeffrey,03-08-2024,234.17,2.2,12-08-2024,Training Wear,Online,11,166,Casual Gym-Goer,,9.18281E+11
CUST1846,43,Male,East Nathaniel,14-02-2021,60.45,5.5,21-02-2025,Yoga Accessories,In-Store,16,72,General Buyer,,9.18281E+11
CUST1847,31,Male,North Deniseside,14-09-2023,284.86,5.3,10-10-2024,Gym Gear,In-Store,0,138,General Buyer,,9.18281E+11
CUST1848,55,Female,East Courtneychester,31-03-2024,419.47,3.2,03-10-2024,Yoga Accessories,In-Store,1,66,General Buyer,,9.18281E+11
CUST1849,58,Other,West Allison,10-03-2022,79.43,7.6,01-09-2024,Running Shoes,Online,9,1,Casual Gym-Goer,,9.18281E+11
CUST1850,47,Female,East Courtneychester,12-05-2023,406.59,9.9,18-06-2023,Training Wear,In-Store,11,170,Casual Gym-Goer,,9.18281E+11
CUST1851,63,Other,North Amandahaven,15-10-2020,87.19,3.9,08-03-2023,Gym Gear,In-Store,10,49,General Buyer,,9.18281E+11
CUST1852,41,Female,New Kellystad,26-07-2024,90.35,4.4,15-03-2025,Yoga Accessories,In-Store,2,33,General Buyer,,9.18281E+11
CUST1853,48,Male,Leeville,12-05-2024,57.47,6.8,30-08-2024,Yoga Accessories,Online,8,162,General Buyer,,9.18281E+11
CUST1854,45,Female,East Mikeburgh,03-12-2024,466.9,5,04-12-2024,Yoga Accessories,In-Store,4,124,General Buyer,,9.18281E+11
CUST1855,63,Female,Ramirezstad,09-04-2021,484.66,5.2,07-02-2023,Training Wear,In-Store,6,8,General Buyer,,9.18281E+11
CUST1856,65,Male,Rodneyside,01-07-2021,197.28,9.5,01-04-2025,Training Wear,Online,3,146,General Buyer,,9.18281E+11
CUST1857,36,Male,North Sarabury,10-08-2022,93.59,3.8,29-02-2024,Supplements,Online,9,36,Health Conscious Buyer,,9.18281E+11
CUST1858,27,Other,North Micheleland,15-10-2023,43.35,9,25-07-2024,Supplements,In-Store,5,125,Health Conscious Buyer,,9.18281E+11
CUST1859,18,Male,Saramouth,28-09-2020,187.35,8.7,24-02-2024,Yoga Accessories,Online,18,115,General Buyer,,9.18281E+11
CUST1860,39,Female,North Richardmouth,16-10-2020,420.54,8.4,12-06-2022,Gym Gear,In-Store,16,115,Casual Gym-Goer,,9.18281E+11
CUST1861,60,Female,New Jessica,11-06-2023,435.85,3.4,13-08-2024,Training Wear,Online,12,101,Casual Gym-Goer,,9.18281E+11
CUST1862,39,Other,Robinsonshire,24-10-2022,479.88,8.9,15-02-2023,Supplements,In-Store,5,146,Fitness Enthusiast,,9.18281E+11
CUST1863,58,Other,New Stephanie,24-08-2023,289.3,1.4,18-09-2024,Training Wear,In-Store,6,138,General Buyer,,9.18281E+11
CUST1864,54,Male,Mooreport,10-03-2024,270.44,7.6,11-05-2025,Training Wear,In-Store,3,136,General Buyer,,9.18281E+11
CUST1865,29,Male,South Aaron,27-09-2022,397.64,2.6,03-05-2025,Training Wear,Online,2,155,General Buyer,,9.18281E+11
CUST1866,38,Female,Shawhaven,15-05-2021,41.59,8.6,30-11-2021,Running Shoes,Online,13,6,Casual Gym-Goer,,9.18281E+11
CUST1867,51,Female,Samuelhaven,07-03-2021,143.45,1.3,08-11-2022,Running Shoes,In-Store,9,65,Casual Gym-Goer,,9.18281E+11
CUST1868,23,Male,New Stephanie,14-07-2023,477.04,6.9,22-03-2025,Running Shoes,Online,5,14,Marathon Trainer,,9.18281E+11
CUST1869,37,Female,New Kellystad,30-03-2023,173.62,4.2,05-06-2024,Supplements,Online,12,30,Health Conscious Buyer,,9.18281E+11
CUST1870,21,Male,East Courtneychester,20-06-2023,381.02,5.9,26-01-2025,Yoga Accessories,Online,3,81,General Buyer,,9.18281E+11
CUST1871,47,Other,Lake Crystalbury,02-08-2021,51.42,0.5,07-06-2022,Gym Gear,In-Store,8,150,General Buyer,,9.18281E+11
CUST1872,61,Male,South Patrickmouth,08-09-2024,386.23,6.6,10-02-2025,Gym Gear,Online,18,21,Casual Gym-Goer,,9.18281E+11
CUST1873,58,Other,West Donald,11-08-2024,395.78,1.6,26-08-2024,Training Wear,In-Store,7,108,General Buyer,,9.18281E+11
CUST1874,53,Female,Robinsonshire,28-09-2020,20.48,4.8,26-01-2021,Training Wear,Online,20,0,Casual Gym-Goer,,9.18281E+11
CUST1875,21,Female,Danielchester,10-07-2021,306.98,8.4,22-07-2024,Yoga Accessories,Online,20,130,General Buyer,,9.18281E+11
CUST1876,36,Male,South Noah,11-03-2023,374.81,5.7,15-03-2025,Supplements,In-Store,12,35,Fitness Enthusiast,,9.18281E+11
CUST1877,64,Other,South Aaron,10-10-2024,441.57,2.3,05-04-2025,Training Wear,Online,10,115,General Buyer,,9.18281E+11
CUST1878,35,Male,Stewartland,16-08-2021,491.85,3.5,14-03-2024,Yoga Accessories,Online,0,34,General Buyer,,9.18281E+11
CUST1879,59,Male,Port Jacobland,28-09-2024,248.73,9,21-11-2024,Gym Gear,Online,17,180,Casual Gym-Goer,,9.18281E+11
CUST1880,49,Female,Port Richard,23-02-2023,58.95,8.8,01-07-2024,Running Shoes,In-Store,14,90,Casual Gym-Goer,,9.18281E+11
CUST1881,42,Other,West Allison,27-09-2021,205.64,8.4,30-05-2023,Running Shoes,In-Store,14,49,Casual Gym-Goer,,9.18281E+11
CUST1882,46,Male,Coxberg,26-11-2022,376.71,7.6,01-05-2024,Supplements,In-Store,2,160,Fitness Enthusiast,,9.18281E+11
CUST1883,37,Other,Coxberg,03-09-2024,132.44,5,19-03-2025,Supplements,In-Store,8,180,Health Conscious Buyer,,9.18281E+11
CUST1884,63,Other,West Donald,19-11-2024,23.42,9.8,22-02-2025,Yoga Accessories,In-Store,8,126,General Buyer,,9.18281E+11
CUST1885,28,Other,Jasonfort,22-02-2025,336.72,5.7,23-03-2025,Training Wear,In-Store,2,16,General Buyer,,9.18281E+11
CUST1886,26,Female,Mooreport,25-05-2024,430.63,8.8,06-04-2025,Supplements,In-Store,0,177,Fitness Enthusiast,,9.18281E+11
CUST1887,61,Other,South David,01-07-2020,141.4,5.7,19-08-2023,Yoga Accessories,In-Store,13,166,General Buyer,,9.18281E+11
CUST1888,21,Female,New David,06-03-2023,425.28,4.2,23-08-2023,Running Shoes,Online,15,11,Casual Gym-Goer,,9.18281E+11
CUST1889,64,Male,Lisatown,26-11-2023,153.41,4.3,21-02-2025,Yoga Accessories,Online,0,85,General Buyer,,9.18281E+11
CUST1890,23,Other,East Jessetown,22-12-2022,495.33,2.4,01-02-2023,Yoga Accessories,In-Store,7,84,General Buyer,,9.18281E+11
CUST1891,37,Male,South Dianeshire,24-05-2024,320.14,0.5,04-09-2024,Yoga Accessories,In-Store,18,85,General Buyer,,9.18281E+11
CUST1892,34,Male,Lake Chad,09-04-2025,247.32,9.6,20-04-2025,Running Shoes,Online,16,18,Casual Gym-Goer,,9.18281E+11
CUST1893,56,Other,Sanchezfort,17-10-2020,386.77,6.3,17-11-2024,Training Wear,In-Store,2,8,General Buyer,,9.18281E+11
CUST1894,42,Female,East Mikeburgh,22-10-2021,51.21,1.4,14-01-2024,Yoga Accessories,In-Store,9,110,General Buyer,,9.18281E+11
CUST1895,22,Male,North Amandahaven,05-08-2023,46.78,0.7,27-11-2023,Yoga Accessories,Online,3,105,General Buyer,,9.18281E+11
CUST1896,32,Other,Stewartland,02-06-2022,319.52,4.6,21-07-2022,Yoga Accessories,Online,19,86,General Buyer,,9.18281E+11
CUST1897,59,Other,East Jessetown,24-03-2025,237.96,3.4,03-04-2025,Gym Gear,In-Store,3,17,General Buyer,,9.18281E+11
CUST1898,55,Male,North Beth,24-12-2021,80.47,5.2,22-01-2022,Supplements,Online,15,113,Health Conscious Buyer,,9.18281E+11
CUST1899,29,Male,West Michael,10-02-2024,402.57,0.8,10-10-2024,Supplements,Online,16,91,Fitness Enthusiast,,9.18281E+11
CUST1900,37,Other,East Nicholasfurt,03-12-2023,392.24,1.6,29-03-2024,Supplements,Online,9,2,Fitness Enthusiast,,9.18281E+11
CUST1901,51,Other,Stewartland,15-11-2023,345.58,0.8,04-05-2025,Training Wear,In-Store,13,51,Casual Gym-Goer,,9.18281E+11
CUST1902,58,Male,Ericmouth,03-02-2022,183.94,6.7,02-11-2023,Yoga Accessories,Online,18,85,General Buyer,,9.18281E+11
CUST1903,57,Female,North Micheleland,17-08-2024,177.74,1.2,11-04-2025,Running Shoes,Online,7,163,Casual Gym-Goer,,9.18281E+11
CUST1904,32,Other,Daviston,15-05-2024,243.94,2.3,18-04-2025,Yoga Accessories,Online,12,47,General Buyer,,9.18281E+11
CUST1905,18,Female,East Jill,20-11-2020,55.39,0.5,23-01-2022,Running Shoes,In-Store,9,161,Casual Gym-Goer,,9.18281E+11
CUST1906,55,Female,Robinsonshire,08-10-2024,488.15,2.2,27-12-2024,Supplements,In-Store,7,44,Fitness Enthusiast,,9.18281E+11
CUST1907,39,Other,South Patrickmouth,16-02-2025,105.7,0.4,19-03-2025,Supplements,In-Store,0,35,Health Conscious Buyer,,9.18281E+11
CUST1908,42,Other,Port Keith,05-06-2024,182.42,2.3,26-12-2024,Yoga Accessories,In-Store,11,169,General Buyer,,9.18281E+11
CUST1909,28,Other,New Brooke,25-07-2023,443.2,8.8,24-03-2024,Running Shoes,In-Store,4,33,Marathon Trainer,,9.18281E+11
CUST1910,30,Male,Port Richard,31-10-2021,201.53,3.9,15-10-2023,Training Wear,Online,20,11,Casual Gym-Goer,,9.18281E+11
CUST1911,57,Other,Jasonfort,22-11-2024,430.13,3.1,27-01-2025,Gym Gear,Online,7,71,General Buyer,,9.18281E+11
CUST1912,26,Other,Lake Leeton,02-01-2025,445.2,2.3,11-03-2025,Running Shoes,Online,19,130,Casual Gym-Goer,,9.18281E+11
CUST1913,42,Other,North Matthewberg,10-08-2022,264.4,5.1,14-03-2025,Yoga Accessories,In-Store,10,134,General Buyer,,9.18281E+11
CUST1914,62,Female,East Josephville,23-06-2024,478.76,4.8,05-09-2024,Training Wear,Online,20,149,Casual Gym-Goer,,9.18281E+11
CUST1915,59,Male,West Donald,15-06-2022,125.37,2.2,22-08-2023,Gym Gear,Online,6,96,General Buyer,,9.18281E+11
CUST1916,54,Male,Lake Larry,07-02-2025,142.17,1,07-03-2025,Running Shoes,Online,14,58,Casual Gym-Goer,,9.18281E+11
CUST1917,55,Male,Shieldston,09-04-2022,265.89,3.5,15-07-2023,Yoga Accessories,Online,13,127,General Buyer,,9.18281E+11
CUST1918,38,Female,Samuelhaven,25-10-2022,31.86,4.5,11-09-2023,Supplements,In-Store,11,75,Health Conscious Buyer,,9.18281E+11
CUST1919,50,Other,East Nicholasfurt,08-07-2024,328.95,7.9,08-11-2024,Gym Gear,In-Store,3,9,General Buyer,,9.18281E+11
CUST1920,52,Male,North John,09-06-2024,114.39,3.4,22-10-2024,Supplements,Online,6,35,Health Conscious Buyer,,9.18281E+11
CUST1921,63,Other,East Nicholasfurt,15-02-2025,457.94,0.3,03-05-2025,Supplements,Online,11,103,Fitness Enthusiast,,9.18281E+11
CUST1922,43,Other,North Matthewberg,07-09-2022,334.55,4.8,28-11-2023,Training Wear,In-Store,12,53,Casual Gym-Goer,,9.18281E+11
CUST1923,48,Male,North Sarabury,24-05-2021,301.76,5.6,31-10-2023,Yoga Accessories,Online,10,80,General Buyer,,9.18281E+11
CUST1924,30,Female,Hoffmanville,23-12-2024,472.13,4.3,06-03-2025,Yoga Accessories,Online,17,35,General Buyer,,9.18281E+11
CUST1925,54,Male,New Stephanie,18-09-2023,472.81,0.3,12-06-2024,Supplements,Online,7,175,Fitness Enthusiast,,9.18281E+11
CUST1926,43,Other,Port Richard,09-08-2021,163.83,6,03-11-2022,Training Wear,In-Store,4,84,General Buyer,,9.18281E+11
CUST1927,54,Other,Port Jacobland,18-09-2020,458.6,5.8,28-02-2023,Yoga Accessories,Online,6,16,General Buyer,,9.18281E+11
CUST1928,52,Female,Jasonfort,11-01-2021,247.89,3.4,23-12-2023,Yoga Accessories,Online,2,172,General Buyer,,9.18281E+11
CUST1929,53,Male,Lake Debra,14-02-2024,416.71,6.1,31-08-2024,Running Shoes,In-Store,6,98,Marathon Trainer,,9.18281E+11
CUST1930,36,Male,Daviston,07-06-2024,159.73,5.3,29-08-2024,Yoga Accessories,In-Store,11,43,General Buyer,,9.18281E+11
CUST1931,38,Female,West Andrewside,28-01-2022,95.38,1.3,13-05-2024,Training Wear,Online,15,99,Casual Gym-Goer,,9.18281E+11
CUST1932,31,Male,West Donald,31-08-2022,168.68,8.2,20-01-2025,Yoga Accessories,In-Store,19,79,General Buyer,,9.18281E+11
CUST1933,55,Male,Mortonside,01-09-2022,364.05,4.7,02-04-2023,Gym Gear,In-Store,4,102,General Buyer,,9.18281E+11
CUST1934,56,Male,South Todd,15-04-2021,177.87,5.8,27-11-2023,Yoga Accessories,Online,14,23,General Buyer,,9.18281E+11
CUST1935,36,Other,Gomezchester,24-05-2022,186.46,8.5,04-06-2023,Supplements,Online,19,44,Health Conscious Buyer,,9.18281E+11
CUST1936,44,Male,East Lydiamouth,15-10-2020,451.98,7.4,21-04-2025,Yoga Accessories,Online,5,24,General Buyer,,9.18281E+11
CUST1937,43,Other,Robinsonshire,12-04-2022,135.05,8.7,28-12-2024,Supplements,Online,2,55,Health Conscious Buyer,,9.18281E+11
CUST1938,49,Female,Evanmouth,04-05-2022,285.36,10,24-07-2022,Running Shoes,In-Store,16,83,Casual Gym-Goer,,9.18281E+11
CUST1939,44,Female,Lake Mark,18-03-2021,141.33,5.2,20-12-2022,Yoga Accessories,In-Store,2,172,General Buyer,,9.18281E+11
CUST1940,65,Female,Samuelhaven,03-03-2023,184.96,4.1,05-03-2025,Gym Gear,Online,1,29,General Buyer,,9.18281E+11
CUST1941,63,Male,West Natashaport,19-03-2021,341.74,4.7,10-02-2024,Yoga Accessories,In-Store,2,62,General Buyer,,9.18281E+11
CUST1942,63,Female,West Michael,12-07-2021,245.98,2.9,20-07-2021,Gym Gear,In-Store,0,45,General Buyer,,9.18281E+11
CUST1943,36,Male,Port Richard,14-01-2025,375.89,1.9,13-02-2025,Running Shoes,Online,4,45,Casual Gym-Goer,,9.18281E+11
CUST1944,31,Other,Lake Debra,27-10-2023,448.49,5.4,17-03-2025,Yoga Accessories,In-Store,20,164,General Buyer,,9.18281E+11
CUST1945,60,Other,Stewartland,27-05-2024,450.56,4,28-11-2024,Supplements,Online,1,12,Fitness Enthusiast,,9.18281E+11
CUST1946,42,Male,South Patrickmouth,20-01-2022,199.83,2.5,08-04-2025,Running Shoes,In-Store,13,3,Casual Gym-Goer,,9.18281E+11
CUST1947,39,Male,Davidstad,20-10-2022,341.1,2.4,01-03-2024,Running Shoes,In-Store,5,131,Casual Gym-Goer,,9.18281E+11
CUST1948,24,Female,West Natashaport,14-10-2022,289.79,2.1,13-01-2023,Gym Gear,Online,13,54,Casual Gym-Goer,,9.18281E+11
CUST1949,24,Female,West Natashaport,12-02-2021,103.34,4.1,22-11-2023,Supplements,In-Store,12,56,Health Conscious Buyer,,9.18281E+11
CUST1950,22,Other,South Aaron,29-03-2025,331.97,3.8,09-04-2025,Running Shoes,In-Store,13,153,Casual Gym-Goer,,9.18281E+11
CUST1951,49,Male,East Josephville,28-11-2024,277.37,9.9,20-04-2025,Training Wear,In-Store,8,153,General Buyer,,9.18281E+11
CUST1952,38,Other,Bassport,03-09-2020,206.51,9.3,28-02-2022,Gym Gear,Online,5,176,General Buyer,,9.18281E+11
CUST1953,38,Other,East Jamesside,30-11-2023,52.41,0.4,14-04-2024,Training Wear,Online,12,59,Casual Gym-Goer,,9.18281E+11
CUST1954,50,Other,Lake Lisaport,31-08-2020,494.42,2.5,16-01-2024,Training Wear,In-Store,9,109,General Buyer,,9.18281E+11
